brand,brand_total_registered,brand_median_vehicle_age,brand_mean_vehicle_age,brand_median_mileage,brand_mean_mileage,brand_median_engine_cc,brand_median_power_kw,brand_median_mass_kg,brand_share_of_market,brand_share_over_10y,brand_share_over_200k_km,brand_automatic_share,brand_petrol_share,brand_diesel_share,brand_ev_share,brand_hybrid_share,brand_turbo_share
fiat-mooveo,3,18.0,17.666666666666668,162000.0,150927.33333333334,2200.0,74.0,2965.0,1.1695623731512142e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
glas,3,28.0,35.0,8757.0,9762.666666666666,1485.0,57.5,950.0,1.1695623731512142e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rimor,3,13.0,9.0,95054.0,74471.66666666667,2299.0,103.0,3075.0,1.1695623731512142e-06,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
m-b la strada,3,21.0,21.0,349471.0,389570.0,2150.0,95.0,2440.0,1.1695623731512142e-06,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
fso,3,35.0,35.0,39532.0,45495.66666666666,1480.0,48.0,1140.0,1.1695623731512142e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tvr,3,27.0,28.666666666666668,61738.0,63907.66666666666,3940.0,268.0,1096.0,1.1695623731512142e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
man-concorde,2,16.0,16.0,159196.5,159196.5,6871.0,180.0,,7.797082487674762e-07,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5
pollmann,2,14.0,14.0,291784.0,291784.0,2489.0,147.5,2187.5,7.797082487674762e-07,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0
mb-frankia,2,30.5,30.5,123688.0,123688.0,2630.0,71.5,2935.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
jowett,2,34.0,34.0,67008.5,67008.5,1488.0,37.0,1045.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
la strada,2,11.5,11.5,82810.5,82810.5,2643.0,119.5,3092.0,7.797082487674762e-07,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
carlsson,2,21.0,21.0,235813.0,235813.0,4310.0,255.0,1700.0,7.797082487674762e-07,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
london taxis international,2,21.0,21.0,367450.0,367450.0,2402.0,66.0,1900.0,7.797082487674762e-07,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
lmc caravan,2,18.0,18.0,156957.5,156957.5,2343.5,94.0,3197.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
autocaravans rimor,2,14.5,14.5,295101.5,295101.5,2248.5,97.5,2820.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
knaus tabbert,2,9.0,9.0,86232.5,86232.5,2075.0,99.5,2899.0,7.797082487674762e-07,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
les dauphins sas,2,3.5,3.5,146969.5,146969.5,1968.0,110.0,2475.0,7.797082487674762e-07,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0
knaus tabbert group gmbh,2,17.0,17.0,102282.5,102282.5,2331.0,90.5,2825.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
bugatti,2,18.0,18.0,46092.5,46092.5,3253.5,118.0,1460.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5
bmw/alpina,2,28.0,28.0,306163.0,306163.0,3950.0,218.5,1860.0,7.797082487674762e-07,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5
mb-adriatik,2,21.5,21.5,290986.5,290986.5,2410.0,105.0,3120.0,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-heku,2,35.5,35.5,238177.0,238177.0,2500.0,54.0,2210.0,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
lagonda,2,22.0,22.0,55220.0,55220.0,4896.5,163.5,1755.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bricklin,2,16.0,16.0,52602.0,52602.0,5758.0,159.5,1605.0,7.797082487674762e-07,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
berkeley,2,40.5,40.5,6047.5,6047.5,692.0,26.0,,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
giottiline,2,8.0,8.0,64203.0,64203.0,2591.5,109.0,3042.5,7.797082487674762e-07,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
delage,2,6.5,6.5,47403.0,47403.0,2412.0,31.75,1365.0,7.797082487674762e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
trigano,2,18.0,18.0,259876.0,259876.0,2639.5,98.0,2961.5,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
ravon,2,8.0,8.0,76018.0,76018.0,1249.0,62.5,1054.0,7.797082487674762e-07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
scion,2,16.0,16.0,130979.0,130979.0,1995.5,121.5,1272.5,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
omavalmiste,2,24.5,24.5,16439.0,16439.0,5730.0,,940.0,7.797082487674762e-07,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
mercedes-rapido,2,19.0,19.0,180066.5,180066.5,2685.0,115.0,3177.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
ford-eura mobil,2,19.5,19.5,157776.5,157776.5,2090.0,94.0,2885.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
armstrong,2,69.0,69.0,70645.0,70645.0,2860.0,89.5,1512.0,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ford taunus,2,65.0,65.0,36398.0,36398.0,1595.0,55.0,945.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sisu,2,34.0,34.0,445450.5,445450.5,8215.0,188.0,,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
oakland,2,28.5,28.5,13689.0,13689.0,3605.0,54.0,1490.0,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ford eura-mobil,2,19.0,19.0,97515.0,97515.0,2000.0,92.0,2950.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ford capron,2,18.0,18.0,161062.5,161062.5,2299.0,99.5,2745.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ford burstner,2,17.0,17.0,102680.5,102680.5,2198.0,96.0,2905.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ford blucamp,2,22.5,22.5,130117.5,130117.5,2401.0,79.0,2832.5,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ds automobiles,2,0.0,0.0,,,,,2255.0,7.797082487674762e-07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
mg rover,2,21.5,21.5,181630.5,181630.5,2220.5,118.0,1630.0,7.797082487674762e-07,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5
ford-sunlight,2,18.0,18.0,183735.5,183735.5,2295.0,99.5,2840.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
fiat/adria,2,19.5,19.5,227972.5,227972.5,2545.0,87.5,2725.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
fiat-wilk,2,31.5,31.5,247968.0,247968.0,2495.0,70.0,2700.0,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
fiat-trigano,2,18.0,18.0,185053.5,185053.5,2283.5,96.0,3078.5,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mga,2,33.5,33.5,844.0,844.0,1550.0,,925.0,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mgb,2,32.0,32.0,12403.5,12403.5,1794.0,72.0,985.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-sharky l31,2,19.0,19.0,120353.0,120353.0,1990.0,62.0,2460.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
equi-trek,2,9.0,9.0,127623.5,127623.5,2998.5,140.0,2675.0,7.797082487674762e-07,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0
fiat-mc louis,2,20.0,20.0,196863.0,196863.0,2545.0,87.0,2572.5,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
fiat-laika,2,15.0,15.0,105843.0,105843.0,2287.0,95.25,3037.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
fiat-ffb,2,35.0,35.0,331484.5,331484.5,2440.0,68.0,2485.0,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
fiat kabe,2,18.5,18.5,152260.5,152260.5,2543.5,95.0,3170.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
acadian,2,11.5,11.5,31027.0,31027.0,4250.0,257.0,1276.0,7.797082487674762e-07,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
tatraplan,2,72.0,72.0,36045.5,36045.5,1951.0,38.2,1230.0,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-cabby,2,35.0,35.0,452459.5,452459.5,2440.0,68.0,2630.0,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
ford-solifer,2,16.5,16.5,158445.0,158445.0,2198.0,99.5,2800.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
peugeot-pössl,2,23.5,23.5,171353.0,171353.0,2620.0,86.5,2715.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
mercedes-benz-rimor,2,20.5,20.5,231437.0,231437.0,2416.5,112.5,3327.5,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
mercedes-benz-frankia,2,16.0,16.0,379064.5,379064.5,2148.0,110.0,3505.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-casa,2,19.0,19.0,170048.5,170048.5,2495.0,91.0,2720.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
iveco-flair,2,21.0,21.0,355637.5,355637.5,2900.0,114.5,4572.5,7.797082487674762e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
renault-adriatik,2,16.5,16.5,133431.5,133431.5,2464.0,107.0,3192.0,7.797082487674762e-07,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
willys overland,2,29.0,29.0,46320.0,46320.0,2199.5,45.0,1107.5,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-burstne,2,18.5,18.5,110974.5,110974.5,2705.0,103.5,3130.0,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
itineo,2,10.5,10.5,95939.0,95939.0,2287.0,96.0,2980.0,7.797082487674762e-07,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
fiat-bertone,2,41.0,41.0,49932.5,49932.5,1539.0,74.0,1010.0,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mercedes-benz-burstner,2,4.5,4.5,16344.5,16344.5,2143.0,120.0,3111.5,7.797082487674762e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
indusauto,2,4.0,4.0,15820.5,15820.5,1950.0,143.0,2212.5,7.797082487674762e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
hummer,2,19.0,19.0,132300.0,132300.0,3556.5,171.0,2298.0,7.797082487674762e-07,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
horch,2,21.0,21.0,15945.5,15945.5,4200.0,60.0,2293.5,7.797082487674762e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-hymer,2,16.0,16.0,94235.0,94235.0,2464.0,107.0,3187.5,7.797082487674762e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
henry j,2,11.5,11.5,76894.0,76894.0,2197.5,50.0,1095.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-pössl,2,18.0,18.0,223392.0,223392.0,2460.0,95.5,2932.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
mercedes-benz-rapido,2,17.0,17.0,120443.5,120443.5,2567.5,122.5,3247.0,7.797082487674762e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
willys-knight,2,15.5,15.5,8474.0,8474.0,3392.0,37.0,1565.0,7.797082487674762e-07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
frankia,2,11.0,11.0,65645.0,65645.0,2637.0,132.5,3720.0,7.797082487674762e-07,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
renault-paragan,2,14.0,14.0,285748.5,285748.5,2299.0,99.5,2550.0,7.797082487674762e-07,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
geely,2,8.0,8.0,100400.0,100400.0,1648.5,102.0,1476.0,7.797082487674762e-07,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5
nio,1,1.0,1.0,9421.0,9421.0,,,2454.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
willys jeep,1,,,4289.0,4289.0,2190.0,,1100.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
zeekr,1,1.0,1.0,4816.0,4816.0,,,2410.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
peugeot-dethlef,1,36.0,36.0,232923.0,232923.0,2480.0,54.0,2700.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
willys-overland,1,,,,,2922.0,37.0,1370.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
peugeot-autocab,1,33.0,33.0,178649.0,178649.0,2500.0,70.0,2600.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
peugeot bravia,1,7.0,7.0,51865.0,51865.0,1997.0,120.0,2940.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
osi,1,31.0,31.0,,,2300.0,93.0,1150.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
peugeot-globe traveller,1,5.0,5.0,70499.0,70499.0,2179.0,121.0,3050.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-frankia,1,33.0,33.0,117271.0,117271.0,2500.0,,2380.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
peerless,1,27.0,27.0,3981.0,3981.0,4070.0,27.0,1700.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
overland,1,10.0,10.0,22630.0,22630.0,2340.0,,900.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pacard,1,35.0,35.0,75152.0,75152.0,4620.0,92.0,1800.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
winnebago,1,41.0,41.0,47432.0,47432.0,2060.0,,2370.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
wingamm,1,4.0,4.0,32048.0,32048.0,2287.0,118.0,3121.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
oshkosh,1,33.0,33.0,52582.0,52582.0,5890.0,142.0,,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nuffield,1,26.0,26.0,,,1750.0,,1600.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
peugeot-maesss,1,33.0,33.0,214970.0,214970.0,2500.0,70.0,2660.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-lmc,1,35.0,35.0,163674.0,163674.0,2480.0,70.0,2650.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-fendt,1,32.0,32.0,146601.0,146601.0,2500.0,54.0,2650.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
t.e.c.,1,19.0,19.0,163620.0,163620.0,2280.0,81.0,3046.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-rimor,1,39.0,39.0,281499.0,281499.0,2500.0,54.0,2600.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
pininfarina,1,21.0,21.0,163567.0,163567.0,1995.0,,1090.0,3.898541243837381e-07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
solifer,1,11.0,11.0,110561.0,110561.0,2287.0,96.0,3133.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
smz,1,9.0,9.0,9.0,9.0,,,,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
skyworth,1,0.0,0.0,2025.0,2025.0,,,1935.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
neoplan,1,35.0,35.0,52253.0,52253.0,,266.0,,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
simca / fiat,1,17.0,17.0,10.0,10.0,570.0,,750.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
shelby,1,10.0,10.0,43101.0,43101.0,7014.0,261.0,1520.0,3.898541243837381e-07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
shay,1,11.0,11.0,8984.0,8984.0,2295.0,65.0,980.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sears,1,21.0,21.0,,,850.0,,,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sea fiat,1,18.0,18.0,142948.0,142948.0,2800.0,94.0,2769.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
saturn,1,4.0,4.0,110980.0,110980.0,2384.0,124.0,1726.0,3.898541243837381e-07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
saleen,1,18.0,18.0,131122.0,131122.0,4602.0,308.0,1600.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
saab-lancia,1,39.0,39.0,121957.0,121957.0,1498.0,63.0,980.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rugby,1,,,,,4780.0,,1085.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
umesläp,1,11.0,11.0,211813.0,211813.0,2299.0,110.0,2400.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
rivian,1,3.0,3.0,110681.0,110681.0,,,3174.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
spier,1,8.0,8.0,222923.0,222923.0,2143.0,105.0,2685.0,3.898541243837381e-07,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
sprintcar,1,4.0,4.0,39793.0,39793.0,2987.0,140.0,2800.0,3.898541243837381e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
tricano s.p.a.,1,16.0,16.0,137613.0,137613.0,2198.0,85.0,2696.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
teve-ford,1,31.0,31.0,67191.0,67191.0,2490.0,59.0,2150.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tatra,1,18.0,18.0,69402.0,69402.0,2540.0,69.0,1460.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sunbeam talbot,1,17.0,17.0,16859.0,16859.0,1200.0,30.0,1040.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tec,1,19.0,19.0,134637.0,134637.0,2400.0,101.0,3237.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
terraplane,1,,,86992.0,86992.0,3470.0,72.0,1420.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
teve ford,1,29.0,29.0,91095.0,91095.0,2490.0,63.0,2400.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
teve transit,1,31.0,31.0,58759.0,58759.0,2490.0,63.0,2350.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
theault,1,11.0,11.0,248319.0,248319.0,2299.0,110.0,2609.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
standart,1,18.0,18.0,1734.0,1734.0,2088.0,50.0,1290.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
toyopet,1,16.0,16.0,,,1453.0,49.5,1285.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
toyota motorsport,1,20.0,20.0,190360.0,190360.0,1790.0,165.0,1315.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
studebacker,1,36.0,36.0,4829.0,4829.0,4240.0,103.0,1590.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
steyr-daimler,1,34.0,34.0,301699.0,301699.0,2950.0,125.0,2220.0,3.898541243837381e-07,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
steyr,1,10.0,10.0,25191.0,25191.0,1158.0,,890.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
star,1,23.0,23.0,24049.0,24049.0,2580.0,22.0,1000.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault/knaus,1,18.0,18.0,186954.0,186954.0,2464.0,88.0,2870.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
renault/ prentki,1,7.0,7.0,128707.0,128707.0,2299.0,125.0,2800.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
renault-theault,1,17.0,17.0,271897.0,271897.0,2464.0,107.0,2550.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
volvo/nilsson,1,19.0,19.0,221852.0,221852.0,2521.0,154.0,1880.0,3.898541243837381e-07,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
volkswagen-mac,1,,,69240.0,69240.0,1580.0,,640.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rapido camping-cars,1,15.0,15.0,162875.0,162875.0,2999.0,115.5,3248.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
volkswagen-vw,1,29.0,29.0,306966.0,306966.0,2370.0,57.0,2365.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
raceabout,1,23.0,23.0,254.0,254.0,1980.0,136.0,840.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
volkswagen-wingamm,1,28.0,28.0,303959.0,303959.0,2461.0,75.0,2385.0,3.898541243837381e-07,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
volkswagen/cts,1,3.0,3.0,164538.0,164538.0,1968.0,130.0,2918.0,3.898541243837381e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
princess,1,47.0,47.0,1470.0,1470.0,1798.0,62.0,1160.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
remetz,1,18.0,18.0,179805.0,179805.0,2140.0,125.0,1835.0,3.898541243837381e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
popeda,1,26.0,26.0,59562.0,59562.0,2120.0,,1360.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
vw-naantali,1,35.0,35.0,68151.0,68151.0,1580.0,,620.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
wanderer,1,,,29635.0,29635.0,2650.0,46.0,1450.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
welsch,1,10.0,10.0,135448.0,135448.0,2400.0,133.0,2075.0,3.898541243837381e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
pobeda,1,32.0,32.0,44831.0,44831.0,2120.0,,1460.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plymouth-dodge,1,14.0,14.0,39347.0,39347.0,3300.0,60.0,1440.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
reliant,1,38.0,38.0,71408.0,71408.0,1590.0,,880.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
volkswagen-käf,1,,,8533.0,8533.0,1580.0,,550.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-rimor,1,19.0,19.0,137756.0,137756.0,2953.0,100.0,3075.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
volkswagen-bea,1,15.0,15.0,36921.0,36921.0,1580.0,,580.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
vanden plas,1,29.0,29.0,60926.0,60926.0,4200.0,,2000.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
vanden-plas,1,,,34612.0,34612.0,3900.0,,1610.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-miller,1,19.0,19.0,126817.0,126817.0,2460.0,84.0,3100.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
velorex,1,20.0,20.0,40897.0,40897.0,,,,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
vintage autoworks,1,13.0,13.0,14585.0,14585.0,5737.0,,1550.0,3.898541243837381e-07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
volkswagen mac,1,,,,,1600.0,,600.0,3.898541243837381e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-elnagh,1,20.0,20.0,140803.0,140803.0,2950.0,100.0,2940.0,3.898541243837381e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
renault adria,1,9.0,9.0,42677.0,42677.0,2299.0,110.0,3321.0,3.898541243837381e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
renault-elddis,1,32.0,32.0,52438.0,52438.0,2160.0,71.0,1820.0,3.898541243837381e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-dacia,1,3.0,3.0,105002.0,105002.0,1998.0,99.0,1299.0,3.898541243837381e-07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
