product_id,part_name,price,quality_grade,year,oem_number,engine_code,mileage,brand,model,category,subcategory,scrape_date
53729663,ABS Hydraulipumppu,180.0,A3,2002-2007,FI02154548O,,128000,Toyota,Corolla,Jarrut,ABS Hydraulipumppu,2026-01-31
61771536,ABS Hydraulipumppu,180.0,A2,2008-2012,4405012301ALKUPER,1ZRFE,235000,Toyota,Corolla,Jarrut,ABS Hydraulipumppu,2026-01-31
61812330,ABS Hydraulipumppu,180.0,A2,2008-2012,4405012650ALKUPER,1ADFTV,218000,Toyota,Corolla,Jarrut,ABS Hydraulipumppu,2026-01-31
54070476,ABS Hydraulipumppu,150.0,A2,2002-2007,44510-02050ALKUPER,,239000,Toyota,Corolla,Jarrut,ABS Hydraulipumppu,2026-01-31
54574587,Jarruvoimansäädin,40.0,A2,2002-2007,FI15710056O,,215000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54579182,Jarruvoimansäädin,40.0,A2,2002-2007,FI15710056O,,242000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54580238,Jarruvoimansäädin,40.0,A2,2002-2007,FI15710056O,,241000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54597165,Jarruvoimansäädin,40.0,A2,2002-2007,FI03986645O,3ZZFE,103000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54617886,Jarruvoimansäädin,40.0,A2,2002-2007,FI03986645O,3ZZFE,169000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54627742,Jarruvoimansäädin,40.0,A2,2002-2007,FI03986645O,4ZZFE,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54642418,Jarruvoimansäädin,40.0,A2,2002-2007,FI03986645O,3ZZFE,200000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54642605,Jarruvoimansäädin,40.0,A2,2002-2007,FI03986645O,3ZZFE,153000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54570677,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,,223000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
59181924,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,,580000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54547464,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,4ZZFE,265000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54551682,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54551730,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54582967,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54582969,Jarruvoimansäädin,30.0,A2,1998-2001,FI15710056O,,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
53814274,Jarruvoimansäädin,30.0,A3,2002-2007,FI01853355O,1NDTV,260000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
60931120,Jarruvoimansäädin,20.0,A2,1998-2001,FI06408963O,,400000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54603903,Jarruvoimansäädin AE82,20.0,A3,1983-1987,FI03986645O,,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54607047,Jarruvoimansäädin KE70,20.0,A3,1982-1987,FI03986645O,,,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
54088941,Jarruvoimansäädin,15.0,A2,2002-2007,FI06292622O,81KW,156000,Toyota,Corolla,Jarrut,Jarruvoimansäädin,2026-01-31
53881176,Käsijarrun kahva,40.0,A2,2008-2012,FI05028803O,1NDTV,301000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54365316,Käsijarrun kahva,40.0,A2,1998-2001,FI06376738O,,84000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54598960,Käsijarrun kahva,40.0,A2,2002-2007,FI03986645O,3ZZFE,200000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54516999,Käsijarrun kahva,40.0,A2,2008-2012,FI11042417O,1ADFTV,376000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
53882640,Käsijarrun kahva,35.0,A2,2002-2007,FI05028803O,3ZZFE,172000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
53994088,Käsijarrun kahva,35.0,A2,2002-2007,FI10331575O,4ZZFE,133000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
53836781,Käsijarrun kahva,35.0,A2,1993-1997,FI05028803O,,,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
53855578,Käsijarrun kahva,35.0,A2,2002-2007,FI05028803O,3ZZFE,63000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54365725,Käsijarrun kahva,35.0,A2,1988-1992,FI06376738O,,,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
53817071,Käsijarrun kahva,30.0,A2,1998-2001,FI01853355O,,160000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
53829075,Käsijarrun kahva,30.0,A2,1998-2001,FI01853355O,4EFE,197000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54365356,Käsijarrun kahva,30.0,A2,1988-1992,FI06376738O,,170000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54365466,Käsijarrun kahva,30.0,A2,1993-1997,FI06376738O,,,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54365505,Käsijarrun kahva,30.0,A2,1993-1997,FI06376738O,,220000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54134876,Käsijarrun kahva,30.0,A2,2008-2012,FI06292622O,,172000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54618069,Käsijarrun kahva,30.0,A1,2008-2012,FI03986645O,1ZRFAE,55000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54618255,Käsijarrun kahva,30.0,A2,2008-2012,FI03986645O,1NDTV,,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
56296634,Käsijarrun kahva,30.0,A2,2008-2012,FI03986645O,1ZRFAE,111000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
65735584,Käsijarrun kahva,30.0,A2,1998-2001,FI11042417O,,,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
65736575,Käsijarrun kahva,30.0,A2,1993-1997,FI11042417O,,489000,Toyota,Corolla,Jarrut,Käsijarrun kahva,2026-01-31
54471048,Roiskesuoja,20.0,A2,2008-2012,FI06018105O,1ZRFAE,121000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
55665136,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,4ZZFE,,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
55665137,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,4ZZFE,,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
55665138,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,4ZZFE,,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
55665139,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,4ZZFE,,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
61842699,Roiskesuoja,20.0,A2,2008-2012,FI06018105O,,297000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54202598,Roiskesuoja,18.0,A2,2002-2007,FI06294476O,,149000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54466992,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,,66000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54466993,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,,66000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54483617,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,,175000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54483920,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,,175000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54485282,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,,175000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54490126,Roiskesuoja,20.0,A2,1998-2001,FI06018105O,,66000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
62480816,Roiskesuoja,19.0,A2,2008-2012,FI06294476O,1NDTV,340000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
62480832,Roiskesuoja,19.0,A2,2008-2012,FI06294476O,1NDTV,340000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
62480841,Roiskesuoja,19.0,A2,2008-2012,FI06294476O,1NDTV,340000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
62515746,Roiskesuoja,19.0,A2,2008-2012,FI06294476O,1ZRFE,118000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
62515753,Roiskesuoja,19.0,A2,2008-2012,FI06294476O,1ZRFE,118000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
62515835,Roiskesuoja,19.0,A2,2008-2012,416E396300ALKUPER,1ZRFE,118000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
54456711,Roiskesuoja,11.4,A2,2008-2012,FI06509801O,1ZRFE,234000,Toyota,Corolla,Kori,Roiskesuoja,2026-01-31
55880209,Sisälokasuoja,60.0,A2,2013-2018,FI06018105O,1ZRFAE,70000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
62514264,Sisälokasuoja,52.2,A2,2008-2012,5259102150ALKUPER,1ZRFE,118000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
55777100,Sisälokasuoja,50.0,A2,2002-2007,6563802020ALKUPER,3ZZFE,164000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
55777101,Sisälokasuoja,50.0,A2,2002-2007,6563702020ALKUPER,3ZZFE,164000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
55788422,Sisälokasuoja,50.0,A2,2002-2007,FI06018105O,4ZZFE,303000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
60285233,Sisälokasuoja,50.0,A2,2002-2007,5387602070ALKUPER,,,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
65400001,Sisälokasuoja,50.0,A2,2019-2027,6563802210ALKUPER,2ZRFXE,148000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
65798258,Sisälokasuoja,50.0,A2,2002-2007,FI06018105O,,292000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
65400011,Sisälokasuoja,50.0,A2,2019-2027,6563702210ALKUPER,2ZRFXE,148000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
61759576,Sisälokasuoja,47.5,A3,2019-2027,5387602630ALKUPER,2ZRFXE,119000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
66424453,Sisälokasuoja,50.0,A2,2019-2027,5387602630ALKUPER,2ZRFXE,115000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
65798254,Sisälokasuoja,50.0,A2,2002-2007,FI06018105O,,292000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
53823548,Sisälokasuoja,40.0,A2,2002-2007,FI01853355O,,282000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
53827841,Sisälokasuoja,40.0,A2,2002-2007,FI01853355O,,295000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
53829239,Sisälokasuoja,40.0,A2,2002-2007,FI01853355O,,282000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
63126958,Sisälokasuoja,40.0,A2,2019-2027,6563802210ALKUPER,,53000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
64959623,Sisälokasuoja,40.0,A2,2013-2018,5387502481ALKUPER,1ZRFAE,275000,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
64257713,Sisälokasuoja,40.0,A2,2002-2007,FI06376738O,3ZZFE,,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
62006140,Sisälokasuoja,40.0,,2002-2007,8116387ALKUPER,,,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
62793177,Sisälokasuoja,40.0,A1,1993-1997,FI11042417O,,,Toyota,Corolla,Kori,Sisälokasuoja,2026-01-31
65600136,Kattokaiteet / Kattoteline,200.0,A2,2019-2027,6347002060ALKUPER,2ZRFXE,72000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53999051,Kattokaiteet / Kattoteline,120.0,B2,2002-2007,FI10331575O,E3ZY52L,204000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53823571,Kattokaiteet / Kattoteline,122.0,A2,2002-2007,FI01853355O,,282000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53869185,Kattokaiteet / Kattoteline,120.0,A2,2002-2007,FI05028803O,3ZZFE,63000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53706171,Kattokaiteet / Kattoteline,100.0,A2,2002-2007,FI02154548O,,94000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53657499,Kattokaiteet / Kattoteline,72.0,A2,2002-2007,FI07265116O,3ZZFE,299000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53657516,Kattokaiteet / Kattoteline,72.0,A3,2002-2007,FI07265116O,1CDFTV,350000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53657645,Kattokaiteet / Kattoteline,72.0,A3,2002-2007,FI07265116O,1CDFTV,350000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53714171,Kattokaiteet / Kattoteline,80.0,B2,2002-2007,FI02154548O,,160000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
55161334,Kattokaiteet / Kattoteline,76.0,A2,2002-2007,FI06376738O,3ZZFE,230000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53657616,Kattokaiteet / Kattoteline,46.8,A1,1998-2001,FI07265116O,4EFE,300000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
53657699,Kattokaiteet / Kattoteline,46.8,A1,1998-2001,FI07265116O,4EFE,300000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
54124336,Kattokaiteet / Kattoteline,10.0,A2,2002-2007,FI06292622O,,324000,Toyota,Corolla,Kori,Kattokaiteet / Kattoteline,2026-01-31
56855420,Nosturi / Tunkki,23.7,A2,2002-2007,FI06294476O,,329000,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
53969891,Nosturi / Tunkki,25.0,A2,1998-2001,09111-05010ALKUPER,,400000,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54316439,Nosturi / Tunkki,20.0,A2,1998-2001,FI06376738O,,84000,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54335879,Nosturi / Tunkki,20.0,A2,1988-1992,FI06376738O,,170000,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54365095,Nosturi / Tunkki,20.0,A2,1993-1997,FI06376738O,,,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54475133,Nosturi / Tunkki,20.0,A2,1998-2001,FI06018105O,,260000,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54472868,Nosturi / Tunkki AE82,10.0,A2,1983-1987,FI06018105O,,,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54476216,Nosturi / Tunkki AE82,10.0,A2,1983-1987,FI06018105O,,,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54477682,Nosturi / Tunkki AE82,10.0,A2,1983-1987,FI06018105O,,,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
54478688,Nosturi / Tunkki AE82,10.0,A2,1983-1987,FI06018105O,,,Toyota,Corolla,Kori,Nosturi / Tunkki,2026-01-31
55161305,Vetokoukku,163.0,A2,2002-2007,FI06376738O,3ZZFE,230000,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
59545738,Vetokoukku,163.0,A2,2008-2012,FI06376738O,1NDTV,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
64533192,Vetokoukku,160.0,A2,2008-2012,FI03986645O,1ADFTV,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
63233203,Vetokoukku,160.0,A2,2002-2007,FI06376738O,4ZZFE,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
65735613,Vetokoukku,150.0,A2,1998-2001,FI11042417O,,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
65450461,Vetokoukku,142.5,A3,2008-2012,FI06509801O,1ZRFE,350000,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
62101650,Vetokoukku,135.0,A2,2002-2007,FI11042417O,,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
63341541,Vetokoukku,130.0,A2,2002-2007,FI06018105O,,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
62481998,Vetokoukku,122.5,A3,2008-2012,FI06294476O,1NDTV,340000,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
65635008,Vetokoukku,100.0,A3,2002-2007,FI05351686O,,,Toyota,Corolla,Kori,Vetokoukku,2026-01-31
53913410,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,28100-37030ALKUPER,2WW,114000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
56268870,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,28100-0T010ALKUPER,1ZRFAE,26000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
53397731,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,28100-37030ALKUPER,1ZRFE,178000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
53705104,Käynnistinmoottori Bensiini,80.0,A2,2002-2007,FI02154548O,E3ZY52L,122000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
53727493,Käynnistinmoottori Bensiini,80.0,A2,2002-2007,FI02154548O,,160000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
64976668,Käynnistinmoottori Bensiini,80.0,A2,2013-2018,281000T030ALKUPER,1ZRFAE,275000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
54648612,Käynnistinmoottori Bensiini,80.0,A1,2013-2018,28100-0T030-FALKUPER,1ZRFAE,35000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
65434891,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,281000T010ALKUPER,1ZRFAE,225000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
65774526,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,281000T010ALKUPER,1ZRFAE,119000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
54528712,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,FI11042417O,1ZRFAE,117000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
61808600,Käynnistinmoottori Bensiini,80.0,A2,2013-2018,FI05351686O,1ZRFAE,102000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
62753472,Käynnistinmoottori Bensiini,80.0,A2,2008-2012,281000Y041ALKUPER,1NRFE,109000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
58355946,Käynnistinmoottori Bensiini,80.0,A2,2013-2018,FI06018105O,1ZRFAE,70000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
53821469,Käynnistinmoottori Bensiini,71.0,A2,1998-2001,FI01853355O,,90000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
53725225,Käynnistinmoottori Bensiini,70.0,A2,1998-2001,FI02154548O,,215000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
54544574,Käynnistinmoottori Bensiini,71.0,A2,1998-2001,FI30987993O,,272000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
58540688,Käynnistinmoottori Bensiini,70.0,A2,2008-2012,281000T010ALKUPER,1ZRFAE,129000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
53821474,Käynnistinmoottori Bensiini,71.0,A3,2002-2007,28100-22040ALKUPER,3ZZS52,57000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
59078800,Käynnistinmoottori Bensiini,70.0,A2,2008-2012,281000Y042ALKUPER,1NRFE,105000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
64498733,Käynnistinmoottori Bensiini,70.0,A2,2008-2012,270600T091ALKUPER,1ZRFAE,209000,Toyota,Corolla,Moottori,Käynnistinmoottori Bensiini,2026-01-31
54230860,Laturi,125.0,A2,2013-2018,FI09389104O,1ZRFAE,92000,Toyota,Corolla,Moottori,Laturi,2026-01-31
61842750,Laturi,120.0,A1,2008-2012,104210-5350ALKUPER,,297000,Toyota,Corolla,Moottori,Laturi,2026-01-31
64572767,Laturi,120.0,A2,2008-2012,270600T061ALKUPER,1ZRFE,138000,Toyota,Corolla,Moottori,Laturi,2026-01-31
64471152,Laturi,120.0,A2,2008-2012,2706026051ALKUPER,1ADFTV,434000,Toyota,Corolla,Moottori,Laturi,2026-01-31
66395007,Laturi,125.0,A2,2013-2018,270600T360ALKUPER,1ZRFAE,85000,Toyota,Corolla,Moottori,Laturi,2026-01-31
65774513,Laturi,120.0,A2,2008-2012,270600T091ALKUPER,1ZRFAE,119000,Toyota,Corolla,Moottori,Laturi,2026-01-31
61808601,Laturi,120.0,A2,2013-2018,FI05351686O,1ZRFAE,102000,Toyota,Corolla,Moottori,Laturi,2026-01-31
53727775,Laturi,110.0,A2,2002-2007,FI02154548O,,160000,Toyota,Corolla,Moottori,Laturi,2026-01-31
53713804,Laturi,110.0,A2,2002-2007,FI02154548O,,128000,Toyota,Corolla,Moottori,Laturi,2026-01-31
53705345,Laturi,100.0,A2,2002-2007,FI02154548O,,160000,Toyota,Corolla,Moottori,Laturi,2026-01-31
58508409,Laturi,100.0,A2,2008-2012,270600Y090ALKUPER,1NRFE,134000,Toyota,Corolla,Moottori,Laturi,2026-01-31
64498731,Laturi,100.0,A2,2008-2012,270600T091ALKUPER,1ZRFAE,209000,Toyota,Corolla,Moottori,Laturi,2026-01-31
65618407,Laturi,90.0,A2,1998-2001,FI07265116O,3ZZFE,250000,Toyota,Corolla,Moottori,Laturi,2026-01-31
56919452,Laturi,100.0,A2,2008-2012,FI11042417O,1NDTV,405000,Toyota,Corolla,Moottori,Laturi,2026-01-31
65735586,Laturi,100.0,A2,1998-2001,FI11042417O,,,Toyota,Corolla,Moottori,Laturi,2026-01-31
60971874,Laturi,100.0,A2,2008-2012,270600T091ALKUPER,1ZRFAE,250000,Toyota,Corolla,Moottori,Laturi,2026-01-31
61071374,Laturi,100.0,A2,2013-2018,270600T200ALKUPER,1ZRFAE,180000,Toyota,Corolla,Moottori,Laturi,2026-01-31
62753471,Laturi,100.0,A2,2008-2012,270600Y091ALKUPER,1NRFE,109000,Toyota,Corolla,Moottori,Laturi,2026-01-31
66560857,Laturi,100.0,A2,2008-2012,270600T091ALKUPER,1ZRFAE,268000,Toyota,Corolla,Moottori,Laturi,2026-01-31
65434882,Laturi,100.0,A2,2008-2012,270600T091ALKUPER,1ZRFAE,225000,Toyota,Corolla,Moottori,Laturi,2026-01-31
56939596,Moottori Bensiini,3090.0,A2,2019-2027,190000T580ALKUPER,2ZR,63000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
59140483,Moottori Bensiini,3100.0,A2,2019-2027,1900024320ALKUPER,M20AFXS,87000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
53848511,Moottori Bensiini,3000.0,A1,2019-2027,XM20A-E92CGALKUPER,M20AFXS,4000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
53605194,Moottori Bensiini,3000.0,B1,2019-2027,FI02042722O,,20000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
63352462,Moottori Bensiini,3100.0,A1,2019-2027,190000T840ALKUPER,2ZRFXE,51000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
62989746,Moottori Bensiini,3100.0,A1,2019-2027,190000T820ALKUPER,2ZRFXE,48000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
65433218,Moottori Bensiini,3100.0,A2,2019-2027,190000T840ALKUPER,2ZRFXE,103000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
63305356,Moottori Bensiini,3100.0,A2,2019-2027,1900024320ALKUPER,M20AFXS,102000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
66423845,Moottori Bensiini,3100.0,A2,2019-2027,1900024320ALKUPER,M20AFXS,64000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
66412411,Moottori Bensiini,3100.0,A2,2019-2027,190000T820ALKUPER,2ZRFXE,66000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
63117883,Moottori Bensiini,3000.0,A2,2019-2027,190000T580ALKUPER,2ZRFXE,81000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
65176844,Moottori Bensiini,3000.0,A2,2019-2027,190000T820ALKUPER,2ZRFXE,80000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
64538310,Moottori Bensiini,3000.0,A2,2019-2027,190000T820ALKUPER,2ZRFXE,89000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
59078050,Moottori Bensiini,2900.0,A2,2019-2027,190000T840ALKUPER,2ZRFXE,65000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
65107242,Moottori Bensiini,2900.0,A2,2019-2027,190000T840ALKUPER,2ZRFXE,115000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
64005293,Moottori Bensiini,2900.0,B2,2019-2027,1900024320ALKUPER,M20AFXS,60000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
63127407,Moottori Bensiini,2900.0,A1,2019-2027,190000T840ALKUPER,,53000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
58037219,Moottori Bensiini,2950.0,B2,2019-2027,FI05351686O,2ZRFXE,13000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
61788095,Moottori Bensiini,2900.0,A2,2019-2027,1900024320ALKUPER,M20AFXS,153000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
58967670,Moottori Bensiini,2850.0,A2,2019-2027,190000T820ALKUPER,2ZRFXE,119000,Toyota,Corolla,Moottori,Moottori Bensiini,2026-01-31
58955945,Sytytyspuola,45.0,A2,2002-2007,90919-02238ALKUPER,2ZZGE,334000,Toyota,Corolla,Moottori,Sytytyspuola,2026-01-31
58955946,Sytytyspuola,45.0,A2,2002-2007,90919-02238ALKUPER,2ZZGE,334000,Toyota,Corolla,Moottori,Sytytyspuola,2026-01-31
54321523,Sytytyspuola,45.0,A1,2002-2007,FI06376738O,,15000,Toyota,Corolla,Moottori,Sytytyspuola,2026-01-31
64465053,Sytytyspuola,45.0,A2,2002-2007,90080-19019ALKUPER,3ZZFE,300000,Toyota,Corolla,Moottori,Sytytyspuola,2026-01-31
64465065,Sytytyspuola,45.0,A2,2002-2007,90080-19019ALKUPER,3ZZFE,300000,Toyota,Corolla,Moottori,Sytytyspuola,2026-01-31
