model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
random_forest,trusted_manual_all_features_set,log_half_features_leaf_2,log,63,157.27247233510872,494.36420515453375,0.3915324677567781,25.951864561078338
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,log_half_features_leaf_1,log,65,157.31442819273286,481.84158394422633,0.42196793662403786,29.543242957730115
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_027,log,61,157.74670028289668,495.74639788117065,0.3881252829662317,28.1744140805678
random_forest,trusted_recommended_features_without_listing_dates,log_half_features_leaf_2,log,66,157.8951440150776,497.089246164348,0.38480597397387806,25.893925626119398
random_forest,trusted_extended_traficom_stack_without_oem_number,log_half_features_leaf_2,log,61,158.31929642049363,497.5015498185969,0.38378502275107174,30.8903192426949
random_forest,trusted_recommended_features_without_oem_number,random_search_027,log,66,158.47568197851254,497.2944563643285,0.38429793583644034,27.921044510626245
random_forest,trusted_manual_all_features_set,random_search_011,log,63,158.57336345686934,452.1571514114682,0.490994843515995,34.472404949625556
random_forest,trusted_recommended_features_without_oem_number,log_half_features_leaf_2,log,66,159.59086370403614,504.6693933870872,0.3659006505696518,30.637979055804294
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_027,log,62,160.10608038721304,512.0352376058482,0.3472557228048321,28.262842146677368
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_027,log,65,160.16995324951003,504.86212943953996,0.3654162259378422,27.800261412364264
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,log_half_features_leaf_2,log,65,160.9746650239756,509.5789965380164,0.35350315134809385,30.402722705633696
random_forest,trusted_extended_traficom_stack,random_search_011,log,62,161.4380768220402,464.4867636973301,0.4628568287202619,35.62908295294892
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_011,log,61,161.52596790014132,453.90809948875443,0.48704503432339763,38.339627862979285
random_forest,trusted_recommended_features,random_search_011,log,67,161.68547761773527,464.38714756789136,0.4630872007784148,35.611747748554535
random_forest,trusted_manual_all_features_set_without_oem_number,log_half_features_leaf_2,log,62,161.9211504507205,516.9787232032116,0.3345909351112225,30.0131867632485
random_forest,trusted_recommended_features_without_listing_dates,random_search_011,log,66,161.92669674127959,461.70064878974813,0.4692813573989826,36.89287771149907
random_forest,trusted_recommended_features_without_oem_number,random_search_003,log,66,163.1465415542623,492.90689789448004,0.39511451185276814,35.52384894506546
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_003,log,65,163.33030574582583,492.21009736022984,0.3968235023990273,35.75412097747156
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_011,log,65,163.46472979514212,466.10553928782605,0.45910632606811896,37.55463867694226
random_forest,trusted_recommended_features_without_oem_number,random_search_012,log,66,163.48497847199096,464.41237358554116,0.463028867813398,44.45436663899398
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_011,log,62,163.5146327186537,467.646808728707,0.4555232696356576,37.467079689946445
random_forest,trusted_recommended_features,random_search_014,log,67,163.52823154545996,487.235050962363,0.4089551735191399,29.514832854042197
random_forest,trusted_recommended_features_without_oem_number,random_search_011,log,66,163.55336003207813,464.25161750732815,0.4634005479760539,38.40632870284308
random_forest,trusted_recommended_features_without_listing_dates,random_search_003,log,66,163.62543430339204,496.3523520827012,0.38662857152932184,35.04212306023864
random_forest,trusted_manual_all_features_set,random_search_003,log,63,163.6703052255581,499.89024301219087,0.3778534544437959,35.536519458928595
