seed,distribution_column,value,train_count,train_pct,validation_count,validation_pct,test_count,test_pct,total_count,max_pct_gap
0,subcategory,rear axle,65,0.8180216461112509,0,0.0,34,2.0226055919095773,99,2.0226055919095773
0,subcategory,other control unit,87,1.094890510948905,12,0.7083825265643447,0,0.0,99,1.094890510948905
0,subcategory,deliverer,58,0.7299270072992701,31,1.829988193624557,8,0.4759071980963712,97,1.3540809955281858
0,subcategory,gear box bracket,64,0.8054366977095394,12,0.7083825265643447,21,1.2492563950029745,97,0.5408738684386297
0,subcategory,motor cushion,78,0.9816259753335012,0,0.0,18,1.0707911957168352,96,1.0707911957168352
0,subcategory,gear box 6 speed,94,1.1829851497608859,1,0.05903187721369539,0,0.0,95,1.1829851497608859
0,subcategory,hand brake lever,61,0.7676818525044048,30,1.770956316410862,3,0.1784651992861392,94,1.5924911171247227
0,subcategory,pulley,12,0.15101938082053865,75,4.427390791027155,6,0.3569303985722784,93,4.276371410206616
0,subcategory,either side front,90,1.1326453561540397,0,0.0,3,0.1784651992861392,93,1.1326453561540397
0,subcategory,tank transmitters,80,1.0067958721369241,0,0.0,13,0.7733491969066032,93,1.0067958721369241
0,subcategory,control unit xenon,73,0.9187012333249432,19,1.1216056670602124,0,0.0,92,1.1216056670602124
0,subcategory,parkeringshjälp frontsensor,68,0.8557764913163856,5,0.29515938606847697,19,1.1302795954788816,92,0.8351202094104047
0,subcategory,carbon canister,60,0.7550969041026933,14,0.8264462809917356,18,1.0707911957168352,92,0.315694291614142
0,subcategory,piston / rod,85,1.069720614145482,0,0.0,6,0.3569303985722784,91,1.069720614145482
0,subcategory,rubber bellow / tube,78,0.9816259753335012,0,0.0,12,0.7138607971445567,90,0.9816259753335012
0,subcategory,sump,72,0.9061162849232317,12,0.7083825265643447,6,0.3569303985722784,90,0.5491858863509533
0,subcategory,throttle housing,53,0.6670022652907123,19,1.1216056670602124,18,1.0707911957168352,90,0.4546034017695001
0,subcategory,turbo aggregate,60,0.7550969041026933,0,0.0,18,1.0707911957168352,78,1.0707911957168352
0,subcategory,fuel tank injection,42,0.5285678328718851,18,1.062573789846517,18,1.0707911957168352,78,0.5422233628449501
0,subcategory,central lock control unit,42,0.5285678328718851,6,0.3541912632821724,25,1.48720999405116,73,1.1330187307689876
0,subcategory,kamera utvändig,52,0.6544173168890007,18,1.062573789846517,0,0.0,70,1.062573789846517
0,subcategory,sensor abs,58,0.7299270072992701,6,0.3541912632821724,6,0.3569303985722784,70,0.3757357440170977
0,subcategory,fuel filter / holder,59,0.7425119557009816,8,0.47225501770956313,1,0.0594883997620464,68,0.6830235559389352
0,subcategory,sensor steering,36,0.45305814246161585,30,1.770956316410862,0,0.0,66,1.770956316410862
0,subcategory,diesel injection pump,22,0.27686886483765416,42,2.479338842975207,0,0.0,64,2.479338842975207
0,subcategory,parking control unit,24,0.3020387616410773,0,0.0,36,2.1415823914336705,60,2.1415823914336705
0,subcategory,battery box / fixing / holder,30,0.37754845205134663,0,0.0,30,1.784651992861392,60,1.784651992861392
0,subcategory,fly wheel manual,30,0.37754845205134663,0,0.0,30,1.784651992861392,60,1.784651992861392
0,subcategory,adaptiv farthållare sensor,30,0.37754845205134663,30,1.770956316410862,0,0.0,60,1.770956316410862
0,subcategory,komfort styrdon,30,0.37754845205134663,30,1.770956316410862,0,0.0,60,1.770956316410862
0,subcategory,avgas temperaturgivare,18,0.22652907123080793,30,1.770956316410862,12,0.7138607971445567,60,1.544427245180054
0,subcategory,sensor ac inner temperature,24,0.3020387616410773,6,0.3541912632821724,30,1.784651992861392,60,1.4826132312203146
0,subcategory,signal horn,24,0.3020387616410773,6,0.3541912632821724,30,1.784651992861392,60,1.4826132312203146
0,subcategory,battery cable,36,0.45305814246161585,0,0.0,24,1.4277215942891135,60,1.4277215942891135
0,subcategory,valve cap,42,0.5285678328718851,0,0.0,18,1.0707911957168352,60,1.0707911957168352
0,subcategory,ljusinställning lägesgivare,24,0.3020387616410773,13,0.7674144037780402,23,1.3682331945270672,60,1.0661944328859898
0,subcategory,belt tensioner for fan belt,30,0.37754845205134663,24,1.4167650531286895,6,0.3569303985722784,60,1.0598346545564112
0,subcategory,dörr styrenhet,30,0.37754845205134663,24,1.4167650531286895,6,0.3569303985722784,60,1.0598346545564112
0,subcategory,either side rear,48,0.6040775232821546,0,0.0,12,0.7138607971445567,60,0.7138607971445567
0,subcategory,load air pressure transmitters,54,0.6795872136924239,0,0.0,6,0.3569303985722784,60,0.6795872136924239
0,subcategory,diesel tank,42,0.5285678328718851,12,0.7083825265643447,6,0.3569303985722784,60,0.3514521279920664
0,subcategory,gear distributor box,36,0.45305814246161585,12,0.7083825265643447,12,0.7138607971445567,60,0.2608026546829409
0,subcategory,ignition diesel relay,48,0.6040775232821546,6,0.3541912632821724,6,0.3569303985722784,60,0.2498862599999822
0,subcategory,rear gear / diff.,37,0.4656430908633275,11,0.6493506493506493,12,0.7138607971445567,60,0.24821770628122924
0,subcategory,inter axle compl.,53,0.6670022652907123,0,0.0,6,0.3569303985722784,59,0.6670022652907123
0,subcategory,cam belt / transmission cap,51,0.6418323684872892,6,0.3541912632821724,0,0.0,57,0.6418323684872892
0,subcategory,fuel distributor,30,0.37754845205134663,25,1.475796930342385,0,0.0,55,1.475796930342385
