product_id,listing_count,mean_price,median_price,std_price,price_variance,coefficient_of_variation,min_price,max_price,price_range
53477126,5,94.76,94.7,0.2728,0.0744,0.0029,94.4,95.2,0.8
54267520,5,94.76,94.7,0.2728,0.0744,0.0029,94.4,95.2,0.8
62199608,5,94.76,94.7,0.2728,0.0744,0.0029,94.4,95.2,0.8
54335221,6,84.0833,84.15,0.2672,0.0714,0.0032,83.7,84.5,0.8
54341466,6,84.0833,84.15,0.2672,0.0714,0.0032,83.7,84.5,0.8
54345881,6,84.0833,84.15,0.2672,0.0714,0.0032,83.7,84.5,0.8
53833336,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
53833699,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
54323239,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
54359584,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
54359903,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
54359991,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
54360181,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
58937123,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
58937124,6,84.05,84.05,0.263,0.0692,0.0031,83.7,84.5,0.8
54777181,3,141.7333,141.6,0.2625,0.0689,0.0019,141.5,142.1,0.6
60125941,6,89.9833,89.95,0.2544,0.0647,0.0028,89.7,90.4,0.7
53954187,6,80.5167,80.55,0.2544,0.0647,0.0032,80.2,80.9,0.7
53655666,6,85.2333,85.15,0.2494,0.0622,0.0029,85.0,85.7,0.7
53380963,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
53431833,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
53475815,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
53727895,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
54057262,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
54061739,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
54061753,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
58433455,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
61732495,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
64809217,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
65255097,6,82.9,82.95,0.2449,0.06,0.003,82.6,83.3,0.7
65392594,6,77.6,77.65,0.2449,0.06,0.0032,77.3,78.0,0.7
53520184,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
53877017,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
53877812,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
53916640,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
53932790,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
53938447,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
54052693,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
54163225,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
54265057,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
54291215,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
56108623,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
56228413,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
56350334,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
56920584,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
56920585,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
59888970,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
60226053,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
60226057,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
60226848,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
63387889,6,73.3667,73.35,0.2427,0.0589,0.0033,73.1,73.8,0.7
63390872,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
64048539,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
64048622,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
64789477,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
64800332,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
64800345,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
64823034,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
65116987,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
66439372,6,82.8667,82.85,0.2427,0.0589,0.0029,82.6,83.3,0.7
53825961,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
53833931,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54341230,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54354638,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54358408,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54360248,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54382680,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54387551,6,72.2,72.15,0.238,0.0567,0.0033,71.9,72.6,0.7
54382401,6,78.1333,78.15,0.2357,0.0556,0.003,77.8,78.5,0.7
54360056,6,72.2333,72.25,0.2357,0.0556,0.0033,71.9,72.6,0.7
54363441,6,72.2333,72.25,0.2357,0.0556,0.0033,71.9,72.6,0.7
55161324,6,72.2333,72.25,0.2357,0.0556,0.0033,71.9,72.6,0.7
54337899,6,78.1167,78.1,0.2339,0.0547,0.003,77.8,78.5,0.7
54380915,6,78.1167,78.1,0.2339,0.0547,0.003,77.8,78.5,0.7
53880349,5,71.04,71.0,0.2332,0.0544,0.0033,70.8,71.4,0.6
56811487,5,71.04,71.0,0.2332,0.0544,0.0033,70.8,71.4,0.6
64336350,5,71.04,71.0,0.2332,0.0544,0.0033,70.8,71.4,0.6
61796804,3,112.2,112.1,0.216,0.0467,0.0019,112.0,112.5,0.5
61705839,3,129.9,129.8,0.216,0.0467,0.0017,129.7,130.2,0.5
53549027,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
53848794,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
53848801,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
53848803,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
53869465,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
53883759,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
54054291,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
54064934,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
54479020,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
54571054,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
55987886,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
55987887,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
55987888,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
55987889,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
56810305,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
56933451,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
56933452,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
56974744,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
58228809,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
58830597,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
58830598,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
58830599,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
58830600,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
59572698,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
60280265,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
60410030,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
60410177,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
65876184,6,71.05,71.05,0.2141,0.0458,0.003,70.8,71.4,0.6
64295799,6,61.55,61.55,0.2141,0.0458,0.0035,61.3,61.9,0.6
54004599,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
54006448,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
54017984,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
54137828,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
54141407,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
60226162,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
60226169,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
65059352,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
65059353,6,76.95,76.95,0.2141,0.0458,0.0028,76.7,77.3,0.6
53610225,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
53713162,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
53842661,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
53852853,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
53879747,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
53986991,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54010542,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54017270,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54026243,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54038218,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54058306,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54228797,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54267069,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54635161,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54635239,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54635308,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54644988,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54652147,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54652331,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54656176,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
54656602,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
55743091,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
55972746,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
58950529,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
63196643,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
64333072,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
65709762,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
66387038,6,71.0333,71.0,0.2134,0.0456,0.003,70.8,71.4,0.6
53679703,6,63.9333,63.9,0.2134,0.0456,0.0033,63.7,64.3,0.6
54428103,6,63.9333,63.9,0.2134,0.0456,0.0033,63.7,64.3,0.6
63351902,4,59.2,59.15,0.2121,0.045,0.0036,59.0,59.5,0.5
54118497,6,65.1,65.05,0.2082,0.0433,0.0032,64.9,65.5,0.6
54126464,6,65.1,65.05,0.2082,0.0433,0.0032,64.9,65.5,0.6
55500790,3,83.0333,83.0,0.2055,0.0422,0.0025,82.8,83.3,0.5
64295796,6,65.1333,65.15,0.2055,0.0422,0.0032,64.9,65.5,0.6
53819760,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
53824358,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
54389246,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
54389283,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
54389284,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
54389563,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
54389838,6,60.4,60.45,0.2,0.04,0.0033,60.1,60.7,0.6
53820701,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
53820707,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
53824510,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
53828430,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54307932,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54345760,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54378877,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54385393,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54387781,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54389700,6,60.3667,60.35,0.1972,0.0389,0.0033,60.1,60.7,0.6
54555307,5,59.22,59.3,0.1939,0.0376,0.0033,59.0,59.5,0.5
63043738,5,59.2,59.2,0.1897,0.036,0.0032,59.0,59.5,0.5
64574548,5,59.2,59.2,0.1897,0.036,0.0032,59.0,59.5,0.5
60132894,6,55.1167,55.15,0.1772,0.0314,0.0032,54.9,55.4,0.5
53520193,6,58.0167,58.05,0.1772,0.0314,0.0031,57.8,58.3,0.5
54205365,6,55.0833,55.05,0.1772,0.0314,0.0032,54.9,55.4,0.5
63145272,6,55.0833,55.05,0.1772,0.0314,0.0032,54.9,55.4,0.5
63591631,6,52.0833,52.05,0.1772,0.0314,0.0034,51.9,52.4,0.5
60538497,6,73.1167,73.15,0.1772,0.0314,0.0024,72.9,73.4,0.5
62516003,6,73.1167,73.15,0.1772,0.0314,0.0024,72.9,73.4,0.5
53397093,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53449037,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53458852,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53467208,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53469091,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53486158,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53490635,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53491539,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53517436,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53585126,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53608557,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53710187,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53719558,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53721299,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53725158,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53835906,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53919106,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53919107,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53923221,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53940481,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53943649,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54042782,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54042783,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54044470,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54055052,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54068941,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54071481,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54079016,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54095103,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54101072,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54154575,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54162484,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54166559,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54216988,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54241876,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54245118,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54250000,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54250208,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54270425,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54271847,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54281829,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54297434,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54399636,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54416780,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54418779,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54418782,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54434254,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54447415,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54447424,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54447425,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54468519,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54645153,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54671236,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
54680056,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
55068239,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
55068240,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
55708357,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
56101920,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
56566915,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
57147922,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
57361686,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
57830354,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
58702432,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
59351317,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
59351332,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
61159009,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
61159010,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
61730744,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
61779175,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
62007019,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
62187719,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
62890188,6,56.1833,56.15,0.1772,0.0314,0.0032,56.0,56.5,0.5
62890190,6,56.1833,56.15,0.1772,0.0314,0.0032,56.0,56.5,0.5
64496467,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
64572268,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
64572269,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
64572275,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
64947839,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
65057587,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
65057619,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
65264998,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
65427076,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
65427090,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
65758942,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
66544168,6,56.1833,56.15,0.1772,0.0314,0.0032,56.0,56.5,0.5
66703902,6,59.1833,59.15,0.1772,0.0314,0.003,59.0,59.5,0.5
53549530,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
53573496,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
53597130,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
53662597,6,53.2833,53.25,0.1772,0.0314,0.0033,53.1,53.6,0.5
53674378,6,53.2833,53.25,0.1772,0.0314,0.0033,53.1,53.6,0.5
53721223,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
53792102,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
53847965,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
53882587,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54484620,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54492383,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54492396,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54512254,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54531569,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54547063,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54571032,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54571340,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54573990,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54574525,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54585381,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54612069,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54634256,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54634380,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
54678479,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
56046798,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
56109868,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
56413832,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
56890768,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
57225601,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
57768479,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
59077572,6,53.2833,53.25,0.1772,0.0314,0.0033,53.1,53.6,0.5
59166460,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
59184602,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
59185397,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
59245086,6,56.2167,56.25,0.1772,0.0314,0.0032,56.0,56.5,0.5
59245089,6,56.2167,56.25,0.1772,0.0314,0.0032,56.0,56.5,0.5
59320194,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
60208724,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
60539167,6,56.2167,56.25,0.1772,0.0314,0.0032,56.0,56.5,0.5
60539177,6,56.2167,56.25,0.1772,0.0314,0.0032,56.0,56.5,0.5
61070360,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
61416229,6,56.2167,56.25,0.1772,0.0314,0.0032,56.0,56.5,0.5
61693784,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
61693785,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
61693786,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
62148794,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
62466708,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
62470766,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
62953076,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
62953077,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
63124125,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
63351960,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
63351992,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
64248644,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
64248645,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
64630705,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
64630721,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
65400005,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
65594680,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
65594689,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
65678183,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
65749784,6,59.2167,59.25,0.1772,0.0314,0.003,59.0,59.5,0.5
61766112,6,67.4833,67.45,0.1772,0.0314,0.0026,67.3,67.8,0.5
61772965,6,67.4833,67.45,0.1772,0.0314,0.0026,67.3,67.8,0.5
61772978,6,67.4833,67.45,0.1772,0.0314,0.0026,67.3,67.8,0.5
62010234,6,67.4833,67.45,0.1772,0.0314,0.0026,67.3,67.8,0.5
62010239,6,67.4833,67.45,0.1772,0.0314,0.0026,67.3,67.8,0.5
62010243,6,67.4833,67.45,0.1772,0.0314,0.0026,67.3,67.8,0.5
53679064,6,55.4,55.4,0.1732,0.03,0.0031,55.2,55.7,0.5
53680043,6,55.4,55.4,0.1732,0.03,0.0031,55.2,55.7,0.5
53914784,3,94.9667,94.9,0.17,0.0289,0.0018,94.8,95.2,0.4
61749414,6,61.8667,61.85,0.17,0.0289,0.0027,61.7,62.2,0.5
61749415,6,61.8667,61.85,0.17,0.0289,0.0027,61.7,62.2,0.5
61114227,4,47.35,47.3,0.1658,0.0275,0.0035,47.2,47.6,0.4
66767101,3,71.2,71.2,0.1633,0.0267,0.0023,71.0,71.4,0.4
