model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features,log_ridge_alpha_0_1_minfreq_2,log,67,109.85464429961948,301.87537154292176,0.7731186806631507,16.79910810147983
ridge,trusted_recommended_features,log_ridge_alpha_0_1_minfreq_5,log,67,109.89577585478652,302.581593523619,0.7720558844689456,16.1532888332751
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_1_minfreq_5,log,62,110.17028670673572,304.778707245526,0.7687335579584398,14.972236056107732
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_1_minfreq_2,log,63,110.43852522658541,304.8061085762188,0.768691971765098,15.431761568425202
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_1_minfreq_10,log,66,110.47862558895758,296.67493352099956,0.7808683639666915,19.484825469542272
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_1_minfreq_5,log,63,110.48038554687416,305.65789133531797,0.767397381678708,15.084543336850942
ridge,trusted_recommended_features,log_ridge_alpha_0_1_minfreq_10,log,67,110.71644822103259,297.3846410116568,0.7798186940209025,19.53761221309253
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_1_minfreq_10,log,65,110.96128246897212,296.3361330928921,0.7813685713781671,19.92896828300404
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_1_minfreq_10,log,63,111.34796167557835,300.4504532193019,0.7752554853569,19.720516425395047
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_1_minfreq_10,log,66,111.38738029525337,297.9763993573809,0.778941555514546,19.709666855046436
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_1_minfreq_10,log,62,111.57657040875782,301.8705906735762,0.7731258669490005,19.635314716892054
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_1_minfreq_10,log,61,111.72012968561206,299.6114549054547,0.7765089166134961,20.572270025290067
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_1_minfreq_10,log,62,111.75088718555557,299.55908429428024,0.7765870400730945,20.553762152672505
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_3_minfreq_2,log,66,122.85889513630666,372.5858384896672,0.6543822317324393,16.598376235067377
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_3_minfreq_2,log,62,123.0014809198308,374.0151489559747,0.6517254339039651,15.47691772301333
ridge,trusted_recommended_features,log_ridge_alpha_0_3_minfreq_2,log,67,123.0028078123882,372.8338567002331,0.6539219456887857,16.677273569655014
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_3_minfreq_2,log,63,123.01531468255877,373.63773892368073,0.6524279508897332,15.649922804894146
