row_index,component_id,component_size,canonical_product_id,identity_key,canonical_part_name,canonical_brand,canonical_model,canonical_year_start,canonical_year_end,product_id,part_name,price,quality_grade,oem_number,mileage,brand,model,category,subcategory,scrape_date,year_start,year_end,year_span,year_mid,brand_merge_key,model_merge_key,repair_status,brand_is_known_model_family,model_looks_like_part_taxonomy,model_family_clean,model_total_registered,model_median_vehicle_age,model_mean_vehicle_age,model_median_mileage,model_mean_mileage,model_median_engine_cc,model_median_power_kw,model_median_mass_kg,model_share_of_market,model_share_within_brand,model_share_over_10y,model_share_over_200k_km,model_automatic_share,model_petrol_share,model_diesel_share,model_ev_share,model_hybrid_share,model_turbo_share,model_firstreg_total_2014_2026,model_firstreg_year_span,model_firstreg_peak_year,model_firstreg_peak_count,model_firstreg_recent_share,model_firstreg_old_share,model_firstreg_weighted_year,brand_total_registered,brand_median_vehicle_age,brand_mean_vehicle_age,brand_median_mileage,brand_mean_mileage,brand_median_engine_cc,brand_median_power_kw,brand_median_mass_kg,brand_share_of_market,brand_share_over_10y,brand_share_over_200k_km,brand_automatic_share,brand_petrol_share,brand_diesel_share,brand_ev_share,brand_hybrid_share,brand_turbo_share,brand_firstreg_total_2014_2026,brand_firstreg_year_span,brand_firstreg_peak_year,brand_firstreg_peak_count,brand_firstreg_recent_share,brand_firstreg_old_share,brand_firstreg_weighted_year,mileage_missing_flag,observations_so_far,days_since_first_seen_so_far,price_changed_flag_so_far,price_change_count_so_far,absolute_price_change_so_far,relative_price_change_pct_so_far,times_observed,first_seen_date,last_seen_date,observed_span_days,price_changed_flag,price_change_count,absolute_price_change,relative_price_change_pct
9649,product_id_part_name_brand_model_year_start_year_end_component_000081,30,55039443,komfort styrdon - | skoda | octavia | 2013 | 2020,komfort styrdon -,skoda,octavia,2013,2020,55039443,Komfort Styrdon -,226.1,A2,FI06018105A,216000.0,skoda,octavia,electric / transmitter / databox / sensor,komfort styrdon,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.0999999999999943,0.4888888888888864,6,2026-02-03,2026-02-18,15,1,5,0.1999999999999886,0.0888888888888838
9650,product_id_part_name_brand_model_year_start_year_end_component_000081,30,64295714,komfort styrdon - | skoda | octavia | 2013 | 2020,komfort styrdon -,skoda,octavia,2013,2020,64295714,Komfort Styrdon -,224.9,A2,FI23403240A,126000.0,skoda,octavia,electric / transmitter / databox / sensor,komfort styrdon,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.0999999999999943,0.4915102770330626,6,2026-02-03,2026-02-18,15,1,5,0.2999999999999829,0.1340482573726465
9651,product_id_part_name_brand_model_year_start_year_end_component_000260,17,65392594,ljusinställning lägesgivare - | skoda | octavia | 2005 | 2013,ljusinställning lägesgivare -,skoda,octavia,2005,2013,65392594,Ljusinställning lägesgivare -,78.0,A2,FI06294476A,71000.0,skoda,octavia,electric / transmitter / databox / sensor,ljusinställning lägesgivare,2026-02-12,2005,2013,8,2009.0,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.4000000000000057,0.5154639175257806,6,2026-02-03,2026-02-18,15,1,3,0.1000000000000085,0.1288659793814542
9652,product_id_part_name_brand_model_year_start_year_end_component_000688,6,53380963,ljusinställning lägesgivare - | skoda | octavia | 2013 | 2020,ljusinställning lägesgivare -,skoda,octavia,2013,2020,53380963,Ljusinställning lägesgivare -,83.3,A2,FI27837687A,85000.0,skoda,octavia,electric / transmitter / databox / sensor,ljusinställning lägesgivare,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.3999999999999915,0.4825090470446217,6,2026-02-03,2026-02-18,15,1,3,0.0999999999999943,0.1206272617611511
9653,product_id_part_name_brand_model_year_start_year_end_component_000689,6,60538497,ljusinställning lägesgivare -(rear) | skoda | octavia | 2013 | 2020,ljusinställning lägesgivare -(rear),skoda,octavia,2013,2020,60538497,Ljusinställning lägesgivare -(Rear),73.4,A2,FI06509801A,90000.0,skoda,octavia,electric / transmitter / databox / sensor,ljusinställning lägesgivare,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.3000000000000113,0.410396716826281,6,2026-02-03,2026-02-18,15,1,3,0.1000000000000085,0.1367989056087667
9654,product_id_part_name_brand_model_year_start_year_end_component_000260,17,56810305,ljusinställning lägesgivare - | skoda | octavia | 2005 | 2013,ljusinställning lägesgivare -,skoda,octavia,2005,2013,56810305,Ljusinställning lägesgivare -,71.4,A2,FI32385945A,466000.0,skoda,octavia,electric / transmitter / databox / sensor,ljusinställning lägesgivare,2026-02-12,2005,2013,8,2009.0,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.4000000000000057,0.5633802816901489,6,2026-02-03,2026-02-18,15,1,4,0.0999999999999943,0.1408450704225272
9655,product_id_part_name_brand_model_year_start_year_end_component_000260,17,56811487,ljusinställning lägesgivare - | skoda | octavia | 2005 | 2013,ljusinställning lägesgivare -,skoda,octavia,2005,2013,56811487,Ljusinställning lägesgivare -,71.4,A3,FI32385945A,466000.0,skoda,octavia,electric / transmitter / databox / sensor,ljusinställning lägesgivare,2026-02-12,2005,2013,8,2009.0,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.4000000000000057,0.5633802816901489,5,2026-02-03,2026-02-15,12,1,3,0.2000000000000028,0.2816901408450744
9656,product_id_part_name_brand_model_year_start_year_end_component_000376,12,53519269,other control unit - | skoda | octavia | 2013 | 2020,other control unit -,skoda,octavia,2013,2020,53519269,Other Control unit -,249.9,A2,FI23403240A,16000.0,skoda,octavia,electric / transmitter / databox / sensor,other control unit,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.3000000000000114,0.5229283990345983,6,2026-02-03,2026-02-18,15,1,5,0.4000000000000057,0.1609010458568003
9657,product_id_part_name_brand_model_year_start_year_end_component_000230,18,53590727,other control unit - | skoda | octavia | 2020 | 2027,other control unit -,skoda,octavia,2020,2027,53590727,Other Control unit -,238.0,A2,FI02042722A,11000.0,skoda,octavia,electric / transmitter / databox / sensor,other control unit,2026-02-12,2020,2027,7,2023.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.1999999999999886,0.5067567567567519,6,2026-02-03,2026-02-18,15,1,5,0.2999999999999829,0.1266891891891819
9658,product_id_part_name_brand_model_year_start_year_end_component_000230,18,56649098,other control unit - | skoda | octavia | 2020 | 2027,other control unit -,skoda,octavia,2020,2027,56649098,Other Control unit -,238.0,A1,FI02042722A,28000.0,skoda,octavia,electric / transmitter / databox / sensor,other control unit,2026-02-12,2020,2027,7,2023.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.1999999999999886,0.5067567567567519,6,2026-02-03,2026-02-18,15,1,5,0.2999999999999829,0.1266891891891819
9659,product_id_part_name_brand_model_year_start_year_end_component_000230,18,56649099,other control unit - | skoda | octavia | 2020 | 2027,other control unit -,skoda,octavia,2020,2027,56649099,Other Control unit -,238.0,A1,FI02042722A,28000.0,skoda,octavia,electric / transmitter / databox / sensor,other control unit,2026-02-12,2020,2027,7,2023.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.1999999999999886,0.5067567567567519,6,2026-02-03,2026-02-18,15,1,5,0.2999999999999829,0.1266891891891819
9660,product_id_part_name_brand_model_year_start_year_end_component_000376,12,54410190,other control unit - | skoda | octavia | 2013 | 2020,other control unit -,skoda,octavia,2013,2020,54410190,Other Control unit -,238.0,A2,FI09515254A,83000.0,skoda,octavia,electric / transmitter / databox / sensor,other control unit,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,1.1999999999999886,0.5067567567567519,6,2026-02-03,2026-02-18,15,1,5,0.2999999999999829,0.1266891891891819
9661,product_id_part_name_brand_model_year_start_year_end_component_000690,6,63589615,other relay - | skoda | octavia | 2013 | 2020,other relay -,skoda,octavia,2013,2020,63589615,Other relay -,25.0,A2,FI23403240A,126000.0,skoda,octavia,electric / transmitter / databox / sensor,other relay,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.1000000000000014,0.4016064257028169,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
9662,product_id_part_name_brand_model_year_start_year_end_component_000377,12,54508620,other relay - | skoda | octavia | 1996 | 2011,other relay -,skoda,octavia,1996,2011,54508620,Other relay -,23.8,A2,FI11042417A,387000.0,skoda,octavia,electric / transmitter / databox / sensor,other relay,2026-02-12,1996,2011,15,2003.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.1000000000000014,0.4219409282700482,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
9663,product_id_part_name_brand_model_year_start_year_end_component_000377,12,54508624,other relay - | skoda | octavia | 1996 | 2011,other relay -,skoda,octavia,1996,2011,54508624,Other relay -,23.8,A2,FI11042417A,387000.0,skoda,octavia,electric / transmitter / databox / sensor,other relay,2026-02-12,1996,2011,15,2003.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.1000000000000014,0.4219409282700482,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
9664,product_id_part_name_brand_model_year_start_year_end_component_000378,12,54039164,other relay - | skoda | octavia | 2005 | 2013,other relay -,skoda,octavia,2005,2013,54039164,Other relay -,17.8,A2,FI10331575A,302000.0,skoda,octavia,electric / transmitter / databox / sensor,other relay,2026-02-12,2005,2013,8,2009.0,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,2,0.0,0.0
9665,product_id_part_name_brand_model_year_start_year_end_component_000378,12,54039165,other relay - | skoda | octavia | 2005 | 2013,other relay -,skoda,octavia,2005,2013,54039165,Other relay -,17.8,A2,FI10331575A,302000.0,skoda,octavia,electric / transmitter / databox / sensor,other relay,2026-02-12,2005,2013,8,2009.0,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,2,0.0,0.0
9666,product_id_part_name_brand_model_year_start_year_end_component_000691,6,54049082,parking control unit - | skoda | octavia | 2005 | 2013,parking control unit -,skoda,octavia,2005,2013,54049082,Parking Control unit -,101.1,A2,FI10331575A,117000.0,skoda,octavia,electric / transmitter / databox / sensor,parking control unit,2026-02-12,2005,2013,8,2009.0,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,0.5,0.4970178926441352,6,2026-02-03,2026-02-18,15,1,4,0.2000000000000028,0.1988071570576569
9667,product_id_part_name_brand_model_year_start_year_end_component_000143,24,60519221,parking control unit - | skoda | octavia | 2013 | 2020,parking control unit -,skoda,octavia,2013,2020,60519221,Parking Control unit -,96.0,A2,QA919294C,90000.0,skoda,octavia,electric / transmitter / databox / sensor,parking control unit,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,3.0,0.4000000000000057,0.4184100418410101,6,2026-02-03,2026-02-18,15,1,4,0.2000000000000028,0.209205020920505
9668,product_id_part_name_brand_model_year_start_year_end_component_000143,24,60207964,parking control unit - | skoda | octavia | 2013 | 2020,parking control unit -,skoda,octavia,2013,2020,60207964,Parking Control unit -,95.2,A2,QA919294B,87000.0,skoda,octavia,electric / transmitter / databox / sensor,parking control unit,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.5,0.5279831045406547,6,2026-02-03,2026-02-18,15,1,4,0.0999999999999943,0.1055966209081249
9669,product_id_part_name_brand_model_year_start_year_end_component_000143,24,60048848,parking control unit - | skoda | octavia | 2013 | 2020,parking control unit -,skoda,octavia,2013,2020,60048848,Parking Control unit -,95.2,A2,FI05028803A,51000.0,skoda,octavia,electric / transmitter / databox / sensor,parking control unit,2026-02-12,2013,2020,7,2016.5,skoda,octavia,original_valid,False,False,octavia,82555,10.0,10.601824260484047,190191.0,201919.8367526879,1590.0,103.0,1360.0,0.0328576068215504,0.4854348950983159,0.4757797831748531,0.4273756889346496,0.5537520440918176,0.6174792562534068,0.3201865423051299,0.0,0.1003936769426443,0.9126885106898432,48713.0,11.0,2014.0,5868.0,0.231745119372652,0.5732966559234701,2018.1397368258984,170359,8.0,9.062447529867612,162500.0,179263.6627464764,1498.0,96.0,1375.0,0.0664151587758892,0.3725485592190609,0.3114246972569691,0.5915507839327537,0.6304568587512254,0.2690201280824612,0.0669409893225482,0.0820385186576582,0.8308571898167987,93798.0,9.0,2018.0,11697.0,0.4114799889123435,0.3625557048124693,2020.0090620269089,0,4.0,9.0,1.0,2.0,0.5,0.5279831045406547,6,2026-02-03,2026-02-18,15,1,4,0.0999999999999943,0.1055966209081249
